kredit_id,musteri_id,kredit_novu,kredit_meblegi,valyuta,verilme_tarixi,bitme_tarixi,faiz_derecesi,muddet_ay
351,1213,İstehlak,9533.81,AZN,2023-10-24,2026-10-08,16.96,36
352,1202,İstehlak,14156.42,USD,2024-08-27,2029-04-03,21.68,56
353,1690,İstehlak,24276.11,AZN,2024-03-01,2026-08-18,21.6,30
354,2004,Avto,60064.68,AZN,2023-12-16,2027-08-27,15.9,45
355,447,İstehlak,28030.32,EUR,2023-04-06,2026-04-20,21.67,37
356,1234,Mikro Biznes,7801.79,USD,2025-06-04,2028-05-19,14.74,36
357,1475,Avto,77749.66,AZN,2024-04-13,2026-07-02,14.58,27
358,1270,Avto,64438.52,AZN,2024-09-23,2029-01-30,12.04,53
359,523,Mikro Biznes,13342.99,EUR,2024-09-27,2032-06-17,16.05,94
360,2264,Mikro Biznes,46198.84,USD,2025-07-17,2033-01-06,13.72,91
361,2387,İstehlak,14526.7,EUR,2025-08-29,2027-06-20,20.58,22
362,1837,İpoteka,190979.5,AZN,2022-11-03,2034-11-30,9.54,147
363,860,Mikro Biznes,45618.74,USD,2024-03-02,2027-03-17,15.93,37
364,202,İstehlak,18596.3,USD,2024-11-04,2026-10-25,20.76,24
365,1326,İpoteka,136252.11,USD,2025-07-06,2051-06-20,9.48,316
366,2188,İpoteka,89490.91,EUR,2024-06-17,2042-10-11,8.63,223
367,1971,İstehlak,4298.0,EUR,2023-07-05,2028-02-09,20.61,56
368,2068,İpoteka,38130.59,EUR,2022-10-30,2051-05-01,7.24,347
369,2287,İstehlak,25001.67,USD,2025-09-26,2027-07-18,16.56,22
370,1719,İpoteka,130674.37,EUR,2025-08-05,2034-08-18,9.72,110
371,1221,Avto,27012.19,AZN,2023-07-29,2030-06-22,14.09,84
372,2115,İstehlak,14755.87,EUR,2024-03-23,2028-03-02,20.88,48
373,1292,Avto,19862.1,EUR,2024-09-10,2028-11-18,14.04,51
374,1947,İpoteka,142587.49,AZN,2024-11-02,2036-03-04,8.65,138
375,1460,Avto,14570.06,AZN,2024-01-12,2027-04-26,16.71,40
376,1080,Avto,14687.62,AZN,2024-12-30,2031-06-27,16.13,79
377,2400,Mikro Biznes,7975.23,USD,2024-01-23,2030-07-20,12.84,79
378,2421,Avto,72484.32,EUR,2025-06-11,2028-07-25,10.49,38
379,514,İpoteka,283757.26,EUR,2023-02-03,2035-12-27,9.74,157
380,93,Mikro Biznes,45631.74,AZN,2023-02-05,2026-01-20,14.39,36
381,512,İpoteka,271632.91,AZN,2025-09-14,2031-03-17,9.02,67
382,2100,Avto,49254.58,USD,2023-06-22,2029-11-17,14.52,78
383,1344,Mikro Biznes,31114.54,EUR,2024-01-24,2027-12-04,13.24,47
384,2082,İpoteka,230119.84,USD,2025-05-21,2053-05-24,7.2,341
385,87,İpoteka,263337.93,EUR,2024-02-01,2052-11-30,8.73,351
386,924,İstehlak,3181.15,USD,2023-06-02,2027-09-09,19.4,52
387,268,Avto,72281.35,USD,2024-10-16,2027-08-02,14.42,34
388,1083,İstehlak,5908.66,AZN,2023-09-13,2024-11-06,15.49,14
389,2305,İpoteka,220184.3,EUR,2023-09-07,2051-08-11,7.54,340
390,852,Mikro Biznes,49987.22,AZN,2023-06-02,2025-01-22,19.71,20
391,826,Mikro Biznes,13018.49,USD,2025-02-20,2027-06-10,16.46,28
392,386,Mikro Biznes,28251.94,USD,2024-09-16,2027-04-04,12.24,31
393,2450,Avto,50969.57,USD,2023-08-31,2030-02-25,14.6,79
394,2349,İstehlak,29576.84,EUR,2025-05-25,2029-08-02,21.64,51
395,2134,İpoteka,293885.44,AZN,2025-03-26,2030-12-25,9.73,70
396,536,Avto,55963.05,USD,2023-11-01,2030-01-28,14.62,76
397,1216,İpoteka,91934.96,USD,2024-10-03,2036-08-31,7.88,145
398,1002,Mikro Biznes,22195.99,AZN,2024-09-17,2026-03-11,17.82,18
399,1326,Mikro Biznes,47914.17,EUR,2024-07-01,2028-04-11,12.2,46
400,980,İstehlak,21890.06,AZN,2023-03-13,2025-05-01,18.25,26
401,97,Mikro Biznes,39416.63,EUR,2024-06-03,2030-06-02,17.03,73
402,2019,Avto,79234.6,EUR,2025-06-07,2027-07-27,14.36,26
403,1854,Mikro Biznes,27766.88,EUR,2023-03-26,2030-03-19,17.43,85
404,1586,İpoteka,80040.89,EUR,2024-04-17,2051-10-23,7.39,335
405,1451,İstehlak,27676.12,USD,2023-11-16,2028-09-20,20.9,59
406,412,Avto,14865.89,USD,2024-07-31,2030-06-30,16.38,72
407,788,Avto,30939.74,AZN,2023-09-23,2028-08-27,15.96,60
408,864,Mikro Biznes,46046.96,USD,2024-08-08,2028-04-19,12.83,45
409,1225,Avto,19606.58,EUR,2025-01-30,2027-06-19,10.11,29
410,591,İpoteka,170767.86,EUR,2023-02-28,2041-09-21,7.38,226
411,1783,İstehlak,8024.49,EUR,2023-12-17,2027-10-27,19.42,47
412,326,Avto,31145.75,AZN,2024-04-18,2027-08-01,12.14,40
413,2231,Mikro Biznes,20556.51,AZN,2024-02-02,2025-08-25,18.59,19
414,2472,İstehlak,27207.05,EUR,2023-10-25,2027-07-06,20.34,45
415,1379,İpoteka,61388.12,USD,2023-10-18,2044-10-27,8.71,256
416,1409,Mikro Biznes,36635.04,USD,2023-06-17,2026-12-28,14.12,43
417,2233,İpoteka,249542.15,AZN,2025-07-06,2043-05-03,7.97,217
418,902,İstehlak,3362.55,EUR,2023-10-23,2027-10-02,17.72,48
419,2437,Mikro Biznes,27705.58,USD,2023-06-14,2026-03-30,17.72,34
420,2380,İstehlak,2320.06,AZN,2023-07-08,2027-12-14,19.32,54
421,1366,İstehlak,7444.45,EUR,2025-05-13,2026-09-05,19.76,16
422,2121,Mikro Biznes,9343.62,AZN,2025-03-23,2032-05-15,15.79,87
423,2041,Avto,72632.7,USD,2023-05-03,2026-12-13,10.41,44
424,43,İstehlak,8754.45,EUR,2023-09-08,2025-03-31,19.43,19
425,570,İpoteka,92790.8,AZN,2023-07-08,2050-08-15,7.84,330
426,1425,İpoteka,27446.96,USD,2024-01-26,2048-01-20,7.23,292
427,361,İstehlak,17077.32,AZN,2025-02-19,2028-02-04,18.42,36
428,1182,İpoteka,141945.28,EUR,2025-03-05,2048-02-03,9.85,279
429,1846,İpoteka,158657.03,AZN,2025-09-22,2040-08-04,10.0,181
430,694,Avto,58871.71,AZN,2022-12-19,2026-06-01,16.09,42
431,127,Mikro Biznes,31114.51,USD,2025-04-23,2029-05-02,18.72,49
432,2229,Avto,4117.79,USD,2024-05-27,2030-07-25,10.09,75
433,89,Mikro Biznes,19091.19,USD,2025-08-01,2030-04-07,18.28,57
434,907,Mikro Biznes,44574.81,USD,2024-09-24,2026-02-16,19.27,17
435,1552,İstehlak,5192.98,USD,2023-07-10,2027-11-16,15.23,53
436,1862,Mikro Biznes,28548.76,EUR,2023-01-09,2028-02-12,16.65,62
437,864,Mikro Biznes,26953.38,USD,2023-12-31,2024-12-25,12.21,12
438,2456,İstehlak,10142.73,EUR,2025-08-11,2029-07-21,20.29,48
439,315,İstehlak,18665.82,EUR,2023-10-23,2027-09-02,19.29,47
440,5,İpoteka,138563.01,USD,2024-01-26,2049-03-15,8.27,306
441,484,Avto,18104.17,AZN,2023-08-22,2026-09-05,12.76,37
442,1262,İpoteka,270552.28,AZN,2024-08-19,2033-01-04,9.61,102
443,568,Avto,37802.89,EUR,2025-02-10,2030-11-11,11.53,70
444,1572,İpoteka,284121.84,EUR,2024-07-26,2036-11-20,8.13,150
445,2226,İpoteka,132091.22,USD,2024-01-15,2032-07-31,7.45,104
446,1206,Avto,70624.86,USD,2024-09-29,2028-02-11,14.28,41
447,489,İpoteka,25567.26,EUR,2023-07-30,2043-01-16,8.65,237
448,814,İstehlak,21800.33,USD,2023-07-22,2028-05-26,18.64,59
449,2352,İpoteka,36517.46,AZN,2024-11-29,2053-07-30,8.05,349
450,1158,İstehlak,19206.39,AZN,2023-06-29,2026-01-14,21.89,31
451,2151,Mikro Biznes,11198.59,USD,2023-11-20,2027-11-29,18.27,49
452,269,Mikro Biznes,4488.43,USD,2023-12-08,2025-11-27,18.12,24
453,1054,Mikro Biznes,20436.6,EUR,2023-05-31,2024-09-22,14.73,16
454,933,İstehlak,28869.97,EUR,2024-01-10,2025-11-30,21.69,23
455,1269,Mikro Biznes,32762.67,AZN,2025-03-12,2032-05-04,18.7,87
456,2431,Mikro Biznes,37909.25,USD,2025-07-09,2029-11-15,19.92,53
457,1634,Mikro Biznes,4119.24,USD,2025-03-09,2028-12-18,16.6,46
458,314,Mikro Biznes,34492.66,AZN,2025-07-08,2031-07-07,16.06,73
459,1154,Avto,28592.58,USD,2023-10-07,2027-11-15,10.66,50
460,1960,Mikro Biznes,38501.65,EUR,2022-12-31,2025-03-20,19.83,27
461,1584,Mikro Biznes,29293.62,EUR,2025-06-15,2032-08-07,17.79,87
462,609,Avto,25086.66,AZN,2022-12-15,2027-01-23,14.66,50
463,1303,Avto,6718.65,EUR,2023-09-02,2029-04-03,14.47,68
464,1213,İpoteka,82444.28,USD,2022-12-11,2036-05-31,8.07,164
465,1531,Avto,51197.54,AZN,2023-03-04,2025-11-18,15.38,33
466,43,İstehlak,24029.35,USD,2023-11-05,2028-03-13,21.72,53
467,872,İstehlak,20624.81,USD,2023-07-13,2024-07-07,18.07,12
468,1057,Avto,74233.92,EUR,2023-06-14,2028-12-14,13.8,67
469,1710,Avto,14020.96,EUR,2024-08-04,2031-03-01,13.07,80
470,501,İpoteka,73721.72,EUR,2025-07-01,2037-07-28,9.95,147
471,2135,Mikro Biznes,5811.39,USD,2025-01-18,2027-10-05,18.29,33
472,1450,Avto,73525.01,EUR,2023-10-21,2026-01-08,15.66,27
473,2492,Mikro Biznes,38195.48,EUR,2025-06-10,2028-09-22,16.06,40
474,415,Mikro Biznes,42390.13,USD,2023-08-09,2028-03-15,19.73,56
475,1064,Avto,10019.28,EUR,2023-09-06,2026-04-23,15.0,32
476,1856,Mikro Biznes,1687.78,USD,2024-06-20,2025-11-12,19.03,17
477,1904,Avto,35231.95,USD,2024-10-17,2029-04-24,16.92,55
478,198,İstehlak,3148.7,EUR,2025-10-21,2030-05-28,16.84,56
479,2464,Avto,68043.95,EUR,2023-09-09,2027-01-21,12.97,41
480,1903,İpoteka,203947.62,USD,2023-03-13,2029-02-09,9.64,72
481,534,İstehlak,6600.97,AZN,2024-05-20,2025-08-13,16.09,15
482,444,Avto,45184.12,EUR,2025-06-28,2028-05-13,15.62,35
483,249,Avto,55066.58,EUR,2024-10-31,2029-05-08,13.35,55
484,294,İstehlak,14512.36,EUR,2024-04-16,2026-06-05,20.04,26
485,1978,İstehlak,24338.69,EUR,2025-04-15,2029-10-21,21.1,55
486,224,İstehlak,17085.33,USD,2023-06-13,2025-08-31,18.34,27
487,486,Mikro Biznes,46829.33,AZN,2022-12-08,2030-04-30,12.94,90
488,649,İpoteka,61287.01,AZN,2025-08-08,2038-10-29,8.47,161
489,2465,İstehlak,7743.85,USD,2024-08-25,2028-02-06,19.55,42
490,179,İstehlak,12168.38,USD,2023-10-11,2028-05-17,18.97,56
491,1028,Avto,31295.78,USD,2023-11-19,2029-10-18,15.81,72
492,2389,Mikro Biznes,32455.95,USD,2023-06-01,2027-03-12,16.62,46
493,600,Mikro Biznes,34818.34,EUR,2024-10-21,2026-03-15,18.66,17
494,2111,Avto,76076.25,USD,2023-07-23,2029-11-18,10.74,77
495,216,Mikro Biznes,4886.77,EUR,2024-01-19,2028-06-26,18.45,54
496,1181,İpoteka,271385.19,USD,2022-10-24,2051-10-22,7.79,353
497,2375,İpoteka,184963.3,EUR,2025-07-09,2034-07-22,8.21,110
498,1285,İpoteka,225108.62,EUR,2025-04-24,2044-05-14,8.59,232
499,2431,İstehlak,2348.76,AZN,2024-03-21,2025-09-12,17.12,18
500,2485,Avto,36414.97,USD,2025-08-02,2032-05-27,17.03,83
501,1522,İpoteka,31719.27,EUR,2023-11-01,2035-07-31,7.59,143
502,396,Mikro Biznes,40845.66,EUR,2025-08-29,2030-12-31,15.88,65
503,1587,Avto,14057.88,USD,2023-07-25,2026-06-09,15.61,35
504,2191,İstehlak,27980.23,EUR,2025-02-15,2028-01-31,20.87,36
505,751,İpoteka,74593.0,EUR,2025-04-23,2051-09-04,9.22,321
506,870,İstehlak,2085.92,EUR,2024-05-22,2029-02-25,20.82,58
507,1583,Mikro Biznes,2724.32,USD,2023-06-04,2029-04-03,13.87,71
508,540,Mikro Biznes,25779.64,EUR,2024-03-28,2025-08-20,17.98,17
509,1749,Mikro Biznes,27074.58,EUR,2025-07-08,2029-11-14,14.27,53
510,2500,Mikro Biznes,9543.47,EUR,2024-05-07,2025-06-01,14.33,13
511,2014,Avto,56898.18,AZN,2024-09-25,2028-05-07,16.54,44
512,1363,Avto,76047.53,EUR,2023-12-29,2029-12-27,11.84,73
513,1744,İstehlak,21250.6,USD,2024-06-17,2026-07-07,21.92,25
514,2192,Mikro Biznes,39825.91,AZN,2023-06-16,2029-05-15,19.05,72
515,1914,Mikro Biznes,43190.55,USD,2025-02-11,2027-05-02,16.69,27
516,758,Avto,64137.9,AZN,2025-08-24,2030-01-30,14.63,54
517,23,İstehlak,13454.84,USD,2024-04-09,2027-07-23,19.24,40
518,1468,İpoteka,217262.22,AZN,2024-10-11,2047-11-10,8.17,281
519,841,Mikro Biznes,32926.26,AZN,2025-05-17,2030-10-18,13.7,66
520,835,Mikro Biznes,45737.92,AZN,2023-01-19,2028-02-22,15.69,62
521,1423,İstehlak,18117.62,EUR,2023-07-19,2024-11-10,18.73,16
522,958,Avto,76395.13,AZN,2025-04-17,2031-01-16,11.41,70
523,1904,İstehlak,18411.93,EUR,2025-06-06,2029-07-15,15.29,50
524,2350,Mikro Biznes,26645.75,AZN,2025-07-08,2029-07-17,15.71,49
525,1859,İstehlak,5649.91,AZN,2025-07-22,2029-06-01,18.08,47
526,282,İpoteka,28414.44,EUR,2024-10-29,2035-05-05,9.91,128
527,2466,İstehlak,3800.52,EUR,2024-10-05,2028-08-15,19.65,47
528,1651,Mikro Biznes,11406.4,USD,2025-03-07,2029-06-14,16.39,52
529,1417,İstehlak,16927.67,EUR,2023-07-28,2028-03-03,15.57,56
530,1215,İpoteka,150624.56,EUR,2022-10-28,2045-03-01,8.9,272
531,235,Avto,49397.32,USD,2024-10-17,2031-06-13,17.83,81
532,1336,Mikro Biznes,33323.73,USD,2024-01-16,2027-03-01,12.31,38
533,740,İpoteka,39337.66,EUR,2025-07-03,2045-02-18,9.49,239
534,696,Avto,17556.95,USD,2023-09-02,2029-04-03,14.39,68
535,1159,İpoteka,211835.92,USD,2023-08-08,2030-11-29,7.09,89
536,1811,Mikro Biznes,10721.64,USD,2023-10-10,2029-12-07,15.3,75
537,545,İstehlak,12954.09,USD,2025-08-31,2029-09-09,16.26,49
538,989,Mikro Biznes,26773.56,EUR,2025-07-07,2031-05-07,13.48,71
539,1275,Avto,54823.87,USD,2024-01-14,2027-01-28,10.25,37
540,1525,İpoteka,153719.29,USD,2024-08-03,2030-07-03,7.75,72
541,2297,İpoteka,261719.81,AZN,2023-07-19,2046-06-18,7.94,279
542,1079,İpoteka,48307.05,AZN,2025-03-08,2053-12-06,7.89,350
543,2070,Avto,64612.53,EUR,2025-09-03,2030-09-07,13.46,61
544,2221,İpoteka,222346.22,EUR,2024-11-14,2044-01-04,9.99,233
545,2018,Mikro Biznes,11706.9,EUR,2023-02-19,2026-05-04,18.77,39
546,1157,Avto,18672.91,USD,2025-02-23,2031-03-24,15.26,74
547,1365,Avto,63049.59,EUR,2024-09-13,2030-01-15,11.97,65
548,2229,İstehlak,20180.5,EUR,2023-08-08,2028-06-12,17.64,59
549,1372,İstehlak,16556.65,EUR,2023-09-03,2027-01-15,18.93,41
550,269,Mikro Biznes,32815.38,USD,2023-08-06,2027-10-14,12.19,51
551,1732,İstehlak,17440.6,USD,2022-12-28,2024-10-18,18.1,22
552,817,Mikro Biznes,22373.5,USD,2023-11-12,2031-03-05,16.43,89
553,1940,İpoteka,177045.59,USD,2024-02-03,2032-01-22,9.7,97
554,2279,İstehlak,29879.54,USD,2024-03-29,2027-03-14,16.58,36
555,1704,Avto,65270.01,USD,2023-03-05,2025-11-19,16.09,33
556,2050,İpoteka,128910.2,EUR,2023-04-13,2045-11-13,8.81,275
557,417,Mikro Biznes,18958.25,AZN,2023-01-05,2024-04-29,18.96,16
558,1502,İpoteka,271940.43,USD,2024-11-14,2041-07-18,7.68,203
559,1396,Mikro Biznes,3063.03,EUR,2023-06-20,2026-12-01,12.99,42
560,2103,İpoteka,223104.97,AZN,2024-03-16,2049-08-02,8.43,309
561,424,Avto,14015.94,EUR,2023-11-04,2027-08-15,11.57,46
562,388,Mikro Biznes,38701.63,EUR,2025-05-18,2032-10-08,18.91,90
563,1947,İpoteka,118313.2,USD,2024-12-27,2048-05-25,9.82,285
564,760,Avto,69703.15,USD,2023-05-04,2026-04-18,16.12,36
565,225,İstehlak,2421.75,AZN,2024-12-15,2028-10-25,20.65,47
566,792,Mikro Biznes,6351.87,USD,2025-04-14,2030-04-18,14.58,61
567,33,Mikro Biznes,22508.1,USD,2024-03-31,2030-07-28,18.01,77
568,1520,Mikro Biznes,28111.22,USD,2025-07-04,2030-06-08,18.3,60
569,670,Avto,61307.29,USD,2023-12-02,2028-04-09,14.39,53
570,17,İpoteka,104951.01,USD,2025-10-22,2036-03-28,8.92,127
571,907,Avto,26027.54,EUR,2022-11-14,2027-04-22,12.87,54
572,598,Avto,4485.21,EUR,2023-09-07,2026-02-23,17.55,30
573,178,İpoteka,194994.76,EUR,2023-04-13,2030-04-06,8.89,85
574,1980,Avto,16807.83,AZN,2024-10-20,2027-08-06,16.72,34
575,234,İstehlak,1376.48,USD,2024-07-08,2029-06-12,20.18,60
576,460,Avto,67781.52,AZN,2025-09-30,2030-09-04,11.21,60
577,1748,İpoteka,278553.35,AZN,2024-01-28,2047-08-25,7.91,287
578,2249,Avto,40762.74,AZN,2024-04-23,2031-03-18,16.41,84
579,458,İstehlak,29260.26,EUR,2025-03-27,2027-02-15,20.55,23
580,887,Avto,73150.02,USD,2024-12-14,2030-03-18,14.53,64
581,1762,İpoteka,186688.84,EUR,2024-04-03,2046-04-08,9.09,268
582,80,Avto,6838.77,EUR,2024-10-06,2027-09-21,10.5,36
583,1429,Mikro Biznes,27312.35,AZN,2024-12-15,2026-02-08,14.33,14
584,2472,İpoteka,207778.2,AZN,2024-11-25,2050-07-12,8.19,312
585,1839,Mikro Biznes,16257.06,AZN,2025-06-19,2033-03-09,17.37,94
586,2450,İstehlak,27540.22,EUR,2025-08-16,2026-12-09,16.35,16
587,495,Avto,65899.9,EUR,2024-12-06,2027-06-24,12.4,31
588,11,Mikro Biznes,40100.69,AZN,2023-06-06,2031-01-25,15.92,93
589,346,Mikro Biznes,17360.21,EUR,2022-11-11,2024-10-01,19.52,23
590,589,Avto,24880.75,EUR,2023-06-25,2026-05-10,14.98,35
591,104,Mikro Biznes,17614.06,AZN,2025-02-28,2027-10-16,17.52,32
592,1362,Mikro Biznes,28184.47,EUR,2023-03-01,2025-07-18,16.41,29
593,1014,İpoteka,160385.14,USD,2023-02-12,2045-01-17,8.89,267
594,2362,İpoteka,74101.88,USD,2023-05-21,2049-03-05,7.19,314
595,810,Avto,49632.92,EUR,2025-10-18,2028-07-04,15.42,33
596,590,Avto,42566.61,EUR,2024-07-17,2030-01-17,17.63,67
597,1147,İstehlak,3782.17,EUR,2024-04-21,2027-09-03,19.1,41
598,1714,İpoteka,146928.01,AZN,2023-12-05,2043-10-21,7.35,242
599,974,Avto,76418.99,AZN,2024-01-22,2028-01-01,15.46,48
600,173,İpoteka,62792.21,USD,2025-01-16,2042-11-13,7.26,217
601,1932,Avto,30027.65,EUR,2023-12-19,2026-05-07,11.29,29
602,52,İstehlak,12890.15,EUR,2024-09-11,2028-11-19,17.39,51
603,2377,İpoteka,152411.33,EUR,2025-07-17,2033-09-03,9.62,99
604,1781,Avto,57645.56,EUR,2025-10-01,2029-05-13,17.19,44
605,1616,Mikro Biznes,14614.4,AZN,2025-05-22,2029-10-28,14.41,54
606,273,Avto,51095.61,AZN,2023-10-27,2030-05-23,12.32,80
607,433,Mikro Biznes,43214.33,EUR,2023-10-26,2027-03-09,16.55,41
608,2266,Avto,32979.03,AZN,2024-12-05,2027-11-20,10.18,36
609,924,Avto,27376.38,USD,2025-01-04,2030-10-05,15.67,70
610,269,İpoteka,48456.83,USD,2024-11-01,2030-07-03,8.46,69
611,492,İpoteka,129196.19,EUR,2023-04-22,2045-06-25,8.24,270
612,980,İpoteka,207294.63,AZN,2025-03-10,2053-05-12,7.64,343
613,1445,İstehlak,27803.78,AZN,2023-12-01,2025-05-24,15.85,18
614,428,Mikro Biznes,44565.58,AZN,2023-06-16,2030-11-06,19.28,90
615,1683,İstehlak,19838.17,EUR,2023-12-18,2027-07-30,15.7,44
616,1381,İpoteka,76536.97,EUR,2025-01-14,2052-11-18,8.38,339
617,1013,Mikro Biznes,39090.89,AZN,2022-12-10,2025-04-28,15.19,29
618,132,İpoteka,201140.7,AZN,2023-01-23,2028-02-26,7.71,62
619,626,Avto,16057.35,USD,2023-05-20,2027-12-25,14.0,56
620,1125,İstehlak,25693.97,USD,2024-09-21,2028-11-29,17.29,51
621,475,Avto,24833.18,EUR,2023-04-22,2029-11-16,14.13,80
622,1002,İpoteka,146657.09,AZN,2023-03-16,2033-10-19,7.62,129
623,1308,İpoteka,289100.02,AZN,2024-08-19,2031-08-13,8.3,85
624,2405,İpoteka,192393.31,USD,2023-01-31,2045-11-01,9.42,277
625,423,Mikro Biznes,39678.27,AZN,2023-03-03,2028-05-05,19.44,63
626,889,İstehlak,20517.61,EUR,2022-12-15,2027-07-22,21.98,56
627,383,Avto,53681.45,AZN,2023-01-13,2025-07-01,16.93,30
628,956,İpoteka,241554.88,AZN,2023-06-03,2036-09-22,8.03,162
629,1738,İstehlak,1714.04,AZN,2022-11-28,2024-10-18,17.03,23
630,1601,Avto,72819.88,EUR,2022-11-20,2025-01-08,14.94,26
631,1983,İpoteka,264699.57,EUR,2023-08-03,2050-02-12,9.96,323
632,1721,İpoteka,190539.16,EUR,2023-10-04,2046-05-06,8.81,275
633,831,İpoteka,250043.67,EUR,2024-09-02,2049-08-22,8.74,304
634,1083,İstehlak,7588.03,EUR,2023-05-04,2024-12-24,20.5,20
635,379,Mikro Biznes,22622.49,EUR,2023-11-13,2028-06-19,18.19,56
636,1260,İstehlak,24826.18,USD,2025-05-23,2029-07-01,16.72,50
637,1098,İpoteka,284919.39,USD,2025-07-27,2050-06-16,7.86,303
638,1106,İpoteka,198860.59,EUR,2024-08-16,2037-12-06,7.9,162
639,1092,İpoteka,167045.06,USD,2025-06-27,2036-06-29,8.62,134
640,146,İstehlak,25929.44,USD,2024-06-02,2029-02-06,16.08,57
641,1262,Avto,5287.25,AZN,2025-08-20,2028-07-05,10.84,35
642,440,İpoteka,152445.53,AZN,2025-06-01,2035-01-10,8.93,117
643,1070,İstehlak,27593.34,EUR,2023-12-15,2027-02-27,20.69,39
644,2318,İpoteka,76458.89,AZN,2024-12-19,2044-06-07,7.81,237
645,408,Mikro Biznes,44036.49,EUR,2023-01-23,2027-06-01,18.17,53
646,1953,İpoteka,211951.54,USD,2024-07-20,2030-10-17,9.07,76
647,743,İpoteka,180895.5,AZN,2023-08-05,2048-04-25,9.76,301
648,84,Mikro Biznes,5607.34,AZN,2023-10-30,2027-07-11,18.18,45
649,801,İstehlak,8808.56,EUR,2024-03-16,2026-10-02,16.4,31
650,1040,Mikro Biznes,42402.68,AZN,2025-05-02,2027-02-21,17.38,22
651,833,İstehlak,27516.98,AZN,2023-02-17,2028-01-22,19.88,60
652,2016,İstehlak,11191.22,AZN,2024-07-09,2026-08-28,20.44,26
653,284,Mikro Biznes,2539.97,AZN,2025-01-05,2027-04-25,13.88,28
654,974,Avto,65801.07,USD,2023-01-05,2025-04-24,11.06,28
655,1312,Mikro Biznes,35470.65,AZN,2024-10-18,2032-07-08,14.78,94
656,1962,İpoteka,90733.88,USD,2024-11-10,2052-08-15,8.97,338
657,438,Avto,7948.7,EUR,2025-10-09,2030-08-14,10.97,59
658,1029,Avto,57710.28,USD,2024-08-12,2028-09-20,16.31,50
659,1852,İpoteka,112570.64,USD,2024-10-05,2041-09-06,7.95,206
660,731,İstehlak,3337.45,USD,2022-11-08,2024-09-28,21.49,23
661,2127,İpoteka,275717.55,EUR,2024-06-26,2046-07-01,9.24,268
662,2316,İpoteka,93866.08,AZN,2023-11-21,2047-08-17,9.49,289
663,269,İpoteka,67979.33,AZN,2025-01-23,2041-08-27,9.27,202
664,1534,İpoteka,248991.87,EUR,2024-04-15,2031-02-08,8.69,83
665,2288,İpoteka,258502.8,EUR,2023-08-15,2031-05-05,9.48,94
666,134,Mikro Biznes,13249.05,EUR,2023-02-16,2024-08-09,17.19,18
667,2346,Avto,38078.24,USD,2025-05-27,2032-04-20,13.73,84
668,1517,Mikro Biznes,29980.63,AZN,2024-08-26,2028-09-04,16.57,49
669,1408,İstehlak,9371.8,EUR,2023-04-21,2027-12-26,15.01,57
670,1142,İpoteka,144832.71,EUR,2024-11-06,2036-01-08,7.61,136
671,1869,İpoteka,257700.55,USD,2024-08-28,2046-10-02,8.98,269
672,1005,İpoteka,162478.25,EUR,2025-04-26,2035-10-01,7.22,127
673,899,Avto,70506.91,EUR,2023-06-11,2027-06-20,15.45,49
674,1810,Mikro Biznes,37543.88,AZN,2024-05-19,2027-10-01,19.79,41
675,778,Avto,31705.12,EUR,2025-07-23,2030-07-27,12.48,61
676,297,Mikro Biznes,44350.06,AZN,2023-03-26,2031-01-13,13.9,95
677,1077,Avto,69035.43,EUR,2025-01-28,2030-04-02,14.73,63
678,2078,Mikro Biznes,5047.39,AZN,2024-07-15,2028-03-26,19.24,45
679,1473,İstehlak,4005.63,AZN,2024-04-01,2027-09-13,21.84,42
680,2453,İstehlak,22597.43,USD,2024-01-16,2027-10-27,21.37,46
681,1827,İstehlak,21741.17,EUR,2024-09-23,2027-09-08,16.2,36
682,1062,Mikro Biznes,11999.63,EUR,2025-09-11,2032-08-05,14.28,84
683,1862,İpoteka,239364.88,EUR,2023-02-19,2030-03-14,8.87,86
684,1010,İstehlak,2299.57,AZN,2024-09-22,2029-05-29,15.76,57
685,1097,İstehlak,11924.85,EUR,2023-05-20,2024-07-13,21.93,14
686,1338,Avto,32544.95,USD,2025-08-19,2029-10-27,10.75,51
687,146,Avto,32130.19,AZN,2024-02-19,2028-03-29,14.29,50
688,2238,İstehlak,15906.31,EUR,2025-10-14,2029-10-23,20.45,49
689,1971,İpoteka,293620.44,AZN,2025-07-16,2049-12-07,7.93,297
690,613,Avto,63215.69,USD,2024-02-03,2030-01-02,10.84,72
691,1341,Mikro Biznes,12492.73,EUR,2023-02-25,2026-02-09,15.01,36
692,2365,İstehlak,12172.17,USD,2022-12-28,2027-02-05,17.87,50
693,1078,İstehlak,9765.73,AZN,2024-03-21,2026-06-09,21.44,27
694,1321,İstehlak,25723.78,AZN,2024-02-02,2025-10-24,20.27,21
695,1764,İpoteka,167322.86,AZN,2023-10-11,2046-07-12,9.98,277
696,1840,Avto,26135.54,AZN,2023-05-17,2025-07-05,10.0,26
697,1102,İpoteka,27190.31,USD,2025-07-01,2052-09-07,9.56,331
698,2299,İpoteka,217671.4,AZN,2024-08-28,2032-11-14,9.57,100
699,597,Mikro Biznes,10482.63,AZN,2025-05-03,2030-08-05,18.86,64
700,392,İstehlak,22199.17,AZN,2025-08-31,2027-01-23,17.59,17
701,2441,İstehlak,3798.57,EUR,2023-03-04,2025-12-18,16.38,34
702,2062,İpoteka,23124.66,AZN,2024-09-09,2029-12-12,7.67,64
