odenis_id,kredit_id,odenis_tarixi,odenis_meblegi,odenis_novu,status
468,1327,2024-05-08,979.85,Cərimə,Qismən Ödənilib
469,2341,2024-03-03,190.88,Faiz,Qismən Ödənilib
470,1261,2025-08-27,361.25,Faiz,Ödənilib
471,968,2025-06-03,1885.49,Faiz,Ödənilib
472,2583,2025-06-13,781.36,Cərimə,Ödənilib
473,2850,2023-05-18,1428.15,Faiz,Ödənilib
474,15,2025-03-18,886.05,Əsas borc,Ödənilib
475,2756,2024-02-13,1991.57,Faiz,Qismən Ödənilib
476,337,2024-05-21,557.87,Faiz,Qismən Ödənilib
477,2664,2025-09-17,654.75,Əsas borc,Qismən Ödənilib
478,385,2025-02-08,1408.76,Əsas borc,Ödənilib
479,1238,2025-10-06,565.41,Əsas borc,Gecikib
480,521,2023-08-18,66.76,Əsas borc,Qismən Ödənilib
481,2139,2025-05-27,289.45,Cərimə,Qismən Ödənilib
482,392,2024-12-10,441.86,Cərimə,Ödənilib
483,452,2025-02-18,73.96,Cərimə,Ödənilib
484,1961,2024-10-31,583.26,Cərimə,Qismən Ödənilib
485,2537,2025-09-28,618.45,Əsas borc,Ödənilib
486,2937,2024-11-19,272.43,Cərimə,Ödənilib
487,1177,2025-02-24,681.23,Faiz,Qismən Ödənilib
488,2298,2024-12-05,1178.24,Əsas borc,Qismən Ödənilib
489,1976,2025-06-30,1627.39,Cərimə,Ödənilib
490,2883,2025-01-29,581.12,Faiz,Qismən Ödənilib
491,1373,2023-11-20,337.74,Faiz,Qismən Ödənilib
492,1526,2025-10-12,376.2,Əsas borc,Ödənilib
493,2736,2024-05-11,567.42,Əsas borc,Qismən Ödənilib
494,2301,2025-05-23,578.17,Faiz,Qismən Ödənilib
495,1494,2025-07-13,679.31,Əsas borc,Qismən Ödənilib
496,1767,2024-04-25,340.4,Faiz,Ödənilib
497,1111,2025-10-13,821.11,Cərimə,Gecikib
498,1665,2025-10-08,718.87,Əsas borc,Ödənilib
499,1121,2025-03-16,302.96,Cərimə,Gecikib
500,1462,2024-10-14,945.29,Faiz,Gecikib
501,2277,2024-07-05,911.99,Faiz,Qismən Ödənilib
502,2345,2024-10-31,457.02,Əsas borc,Ödənilib
503,868,2025-06-29,1495.81,Cərimə,Ödənilib
504,998,2025-07-19,611.16,Faiz,Qismən Ödənilib
505,1180,2024-11-27,88.21,Cərimə,Ödənilib
506,246,2023-04-20,415.3,Cərimə,Qismən Ödənilib
507,2957,2025-10-18,340.61,Faiz,Ödənilib
508,316,2024-05-12,890.86,Əsas borc,Gecikib
509,2821,2024-04-25,686.01,Cərimə,Ödənilib
510,1117,2025-06-29,73.61,Faiz,Ödənilib
511,277,2025-10-16,943.64,Cərimə,Ödənilib
512,1754,2024-05-23,738.41,Cərimə,Gecikib
513,2787,2025-05-28,1874.21,Cərimə,Qismən Ödənilib
514,2804,2025-03-31,760.34,Cərimə,Ödənilib
515,1444,2024-10-18,934.35,Cərimə,Qismən Ödənilib
516,1726,2025-01-27,337.46,Əsas borc,Qismən Ödənilib
517,174,2025-08-12,590.97,Cərimə,Gecikib
518,2017,2025-08-26,847.68,Faiz,Ödənilib
519,1139,2025-08-19,1413.2,Əsas borc,Qismən Ödənilib
520,1878,2023-08-25,677.48,Əsas borc,Ödənilib
521,1819,2025-09-08,402.44,Faiz,Gecikib
522,289,2025-02-08,755.65,Faiz,Gecikib
523,930,2025-03-31,641.63,Əsas borc,Qismən Ödənilib
524,241,2025-07-17,1747.66,Əsas borc,Gecikib
525,1425,2025-10-18,634.56,Faiz,Gecikib
526,1292,2025-06-21,949.24,Faiz,Gecikib
527,1822,2024-05-06,66.29,Əsas borc,Ödənilib
528,1328,2025-08-22,329.91,Əsas borc,Ödənilib
529,1851,2025-07-07,175.35,Cərimə,Gecikib
530,2716,2024-07-19,322.24,Cərimə,Gecikib
531,907,2025-08-27,173.77,Faiz,Qismən Ödənilib
532,1582,2025-08-29,192.86,Əsas borc,Ödənilib
533,1147,2025-07-22,600.16,Faiz,Ödənilib
534,2816,2025-03-22,1446.93,Cərimə,Qismən Ödənilib
535,2207,2024-07-04,688.97,Əsas borc,Qismən Ödənilib
536,2646,2025-09-24,372.35,Əsas borc,Ödənilib
537,2630,2024-12-04,470.1,Cərimə,Qismən Ödənilib
538,1185,2025-06-13,589.9,Cərimə,Qismən Ödənilib
539,2788,2025-05-30,682.68,Əsas borc,Gecikib
540,918,2023-11-19,1649.54,Əsas borc,Gecikib
541,2158,2024-01-08,98.04,Cərimə,Qismən Ödənilib
542,2084,2025-10-20,541.06,Əsas borc,Qismən Ödənilib
543,2362,2025-04-09,833.37,Cərimə,Qismən Ödənilib
544,2254,2025-06-29,1960.89,Cərimə,Qismən Ödənilib
545,2603,2024-11-02,580.38,Cərimə,Ödənilib
546,2604,2024-11-21,1399.05,Faiz,Qismən Ödənilib
547,186,2025-09-24,873.17,Cərimə,Qismən Ödənilib
548,1383,2025-10-19,79.3,Faiz,Ödənilib
549,2591,2025-06-22,261.88,Cərimə,Qismən Ödənilib
550,1789,2025-08-15,251.51,Cərimə,Ödənilib
551,1113,2025-06-09,632.11,Əsas borc,Ödənilib
552,1323,2024-04-14,353.35,Faiz,Qismən Ödənilib
553,1461,2024-10-03,533.05,Əsas borc,Qismən Ödənilib
554,582,2024-11-13,405.14,Faiz,Qismən Ödənilib
555,1962,2024-06-29,604.92,Faiz,Gecikib
556,25,2025-08-26,1346.37,Cərimə,Ödənilib
557,1254,2024-09-22,1746.34,Əsas borc,Gecikib
558,1090,2025-02-10,326.76,Əsas borc,Gecikib
559,817,2025-03-29,157.46,Əsas borc,Ödənilib
560,1704,2025-05-06,187.61,Əsas borc,Ödənilib
561,2333,2024-02-05,1445.69,Faiz,Gecikib
562,1172,2025-07-02,375.73,Əsas borc,Gecikib
563,1017,2022-11-29,618.42,Faiz,Gecikib
564,1153,2024-08-02,570.41,Faiz,Qismən Ödənilib
565,1992,2025-06-27,1835.03,Faiz,Qismən Ödənilib
566,879,2025-08-15,138.62,Faiz,Qismən Ödənilib
567,1769,2024-07-11,221.11,Əsas borc,Ödənilib
568,2706,2025-06-04,1459.22,Cərimə,Ödənilib
569,47,2023-05-21,1136.21,Faiz,Ödənilib
570,2423,2025-03-16,468.12,Əsas borc,Ödənilib
571,1063,2025-02-24,1622.35,Əsas borc,Gecikib
572,2295,2025-03-30,423.49,Cərimə,Gecikib
573,2316,2025-09-29,1382.61,Cərimə,Gecikib
574,2050,2025-04-21,450.58,Faiz,Gecikib
575,1303,2025-09-20,455.65,Faiz,Ödənilib
576,2646,2025-09-09,639.31,Əsas borc,Ödənilib
577,289,2024-08-15,1994.88,Cərimə,Ödənilib
578,328,2025-07-31,313.86,Əsas borc,Gecikib
579,2556,2025-02-27,969.23,Faiz,Gecikib
580,633,2025-03-09,1915.25,Cərimə,Gecikib
581,1245,2025-05-28,333.82,Faiz,Gecikib
582,2574,2025-09-15,863.81,Cərimə,Qismən Ödənilib
583,2751,2025-05-22,573.48,Faiz,Gecikib
584,2143,2025-02-08,464.82,Faiz,Gecikib
585,1990,2025-07-30,179.57,Faiz,Ödənilib
586,2358,2025-04-03,307.53,Faiz,Ödənilib
587,636,2025-07-20,691.17,Faiz,Ödənilib
588,2053,2025-07-03,665.52,Əsas borc,Gecikib
589,1218,2025-10-06,398.51,Faiz,Gecikib
590,141,2025-08-16,409.57,Cərimə,Qismən Ödənilib
591,2657,2025-07-18,1212.99,Əsas borc,Qismən Ödənilib
592,2155,2025-06-27,810.43,Faiz,Gecikib
593,508,2024-06-30,173.09,Cərimə,Qismən Ödənilib
594,470,2025-09-15,1814.79,Əsas borc,Gecikib
595,1667,2025-02-28,677.83,Əsas borc,Ödənilib
596,475,2025-08-05,885.05,Faiz,Ödənilib
597,1005,2024-09-09,677.33,Faiz,Ödənilib
598,2502,2025-10-08,1154.2,Əsas borc,Qismən Ödənilib
599,2173,2025-10-08,624.34,Əsas borc,Gecikib
600,1770,2023-10-13,478.56,Faiz,Ödənilib
601,831,2024-09-27,274.31,Faiz,Gecikib
602,1220,2025-07-07,96.29,Cərimə,Qismən Ödənilib
603,79,2025-06-25,388.96,Cərimə,Ödənilib
604,1433,2024-09-20,491.75,Əsas borc,Ödənilib
605,2890,2025-09-23,1325.29,Cərimə,Gecikib
606,1363,2025-05-17,385.36,Əsas borc,Qismən Ödənilib
607,1216,2025-03-12,534.32,Cərimə,Qismən Ödənilib
608,455,2025-08-17,606.5,Faiz,Qismən Ödənilib
609,273,2024-08-26,1069.19,Əsas borc,Gecikib
610,2963,2025-04-24,321.36,Əsas borc,Qismən Ödənilib
611,2371,2025-10-11,996.08,Cərimə,Gecikib
612,2577,2025-10-08,955.06,Əsas borc,Qismən Ödənilib
613,1907,2024-01-14,1613.62,Cərimə,Gecikib
614,1525,2025-09-29,324.74,Cərimə,Qismən Ödənilib
615,2109,2024-10-01,612.88,Faiz,Gecikib
616,1894,2025-09-06,267.22,Əsas borc,Gecikib
617,2514,2025-07-03,472.25,Cərimə,Ödənilib
618,738,2025-08-08,1871.53,Əsas borc,Qismən Ödənilib
619,283,2025-10-09,675.55,Faiz,Gecikib
620,402,2025-08-06,658.25,Faiz,Ödənilib
621,2376,2025-09-30,536.95,Faiz,Gecikib
622,382,2025-03-20,503.65,Faiz,Gecikib
623,1753,2024-12-26,621.7,Cərimə,Ödənilib
624,1534,2023-11-15,351.86,Faiz,Gecikib
625,218,2024-02-09,204.59,Faiz,Ödənilib
626,498,2025-06-03,1361.15,Əsas borc,Qismən Ödənilib
627,489,2025-05-03,228.14,Əsas borc,Qismən Ödənilib
628,2298,2025-02-23,566.87,Əsas borc,Gecikib
629,2244,2024-06-29,313.67,Faiz,Ödənilib
630,1411,2025-04-29,556.73,Cərimə,Ödənilib
631,740,2023-11-07,283.67,Faiz,Gecikib
632,1567,2023-06-16,1948.87,Faiz,Ödənilib
633,1812,2025-07-05,1624.62,Əsas borc,Qismən Ödənilib
634,2137,2024-12-23,1289.64,Faiz,Gecikib
635,1325,2025-09-22,638.16,Faiz,Qismən Ödənilib
636,1211,2025-01-05,672.72,Faiz,Ödənilib
637,2061,2024-05-08,595.49,Əsas borc,Gecikib
638,2077,2023-11-07,664.73,Faiz,Gecikib
639,1070,2024-05-30,1016.63,Əsas borc,Ödənilib
640,2489,2024-09-07,469.43,Faiz,Gecikib
641,57,2025-05-19,341.81,Cərimə,Ödənilib
642,1828,2025-04-24,248.8,Əsas borc,Qismən Ödənilib
643,1410,2025-07-21,61.42,Əsas borc,Ödənilib
644,275,2025-04-13,315.48,Əsas borc,Qismən Ödənilib
645,1031,2024-07-17,709.39,Əsas borc,Gecikib
646,454,2025-10-01,350.09,Əsas borc,Qismən Ödənilib
647,2309,2025-04-24,979.9,Cərimə,Ödənilib
648,1227,2023-10-27,891.87,Faiz,Qismən Ödənilib
649,1840,2025-07-03,409.62,Cərimə,Ödənilib
650,2818,2025-04-26,579.74,Əsas borc,Ödənilib
651,523,2025-08-07,277.94,Cərimə,Ödənilib
652,1444,2025-07-06,523.48,Cərimə,Gecikib
653,913,2025-05-08,315.14,Faiz,Ödənilib
654,2997,2023-05-11,527.43,Əsas borc,Gecikib
655,1211,2024-01-11,579.32,Faiz,Gecikib
656,2583,2024-09-17,294.24,Əsas borc,Ödənilib
657,1549,2024-06-01,525.65,Əsas borc,Qismən Ödənilib
658,1057,2024-08-11,621.34,Faiz,Ödənilib
659,2477,2025-06-14,59.88,Cərimə,Ödənilib
660,2592,2025-04-09,653.1,Cərimə,Ödənilib
661,926,2025-06-02,1224.13,Cərimə,Ödənilib
662,2943,2025-06-20,1533.77,Cərimə,Gecikib
663,2921,2024-11-28,613.65,Faiz,Gecikib
664,2258,2025-04-12,1169.57,Faiz,Gecikib
665,1604,2024-11-09,394.09,Faiz,Qismən Ödənilib
666,916,2024-03-04,401.19,Əsas borc,Ödənilib
667,951,2025-01-27,793.85,Faiz,Ödənilib
668,608,2025-10-13,873.77,Cərimə,Gecikib
669,2938,2023-08-29,282.36,Əsas borc,Gecikib
670,1859,2025-05-17,609.81,Cərimə,Gecikib
671,2617,2025-10-04,554.93,Əsas borc,Gecikib
672,2323,2024-02-13,102.4,Faiz,Gecikib
673,2278,2025-06-07,487.37,Faiz,Ödənilib
674,528,2025-05-15,311.2,Əsas borc,Ödənilib
675,2063,2024-01-27,496.22,Əsas borc,Gecikib
676,1607,2025-06-01,697.55,Cərimə,Gecikib
677,1785,2024-05-14,512.25,Faiz,Gecikib
678,2239,2024-07-19,504.57,Cərimə,Ödənilib
679,2999,2024-11-12,581.08,Əsas borc,Qismən Ödənilib
680,236,2024-07-17,575.71,Cərimə,Ödənilib
681,1326,2025-10-14,565.93,Cərimə,Qismən Ödənilib
682,2389,2025-10-22,415.15,Cərimə,Qismən Ödənilib
683,1353,2024-09-01,245.86,Faiz,Qismən Ödənilib
684,279,2025-08-05,425.34,Faiz,Ödənilib
685,846,2024-03-25,657.84,Əsas borc,Ödənilib
686,223,2024-09-16,1695.38,Faiz,Qismən Ödənilib
687,1844,2024-10-21,736.6,Əsas borc,Ödənilib
688,387,2024-10-17,855.3,Əsas borc,Gecikib
689,2060,2025-10-01,97.25,Əsas borc,Qismən Ödənilib
690,830,2024-07-02,301.68,Faiz,Gecikib
691,2675,2023-10-31,1464.28,Cərimə,Gecikib
692,2372,2025-10-12,1645.18,Faiz,Ödənilib
693,2174,2025-05-30,550.43,Faiz,Ödənilib
694,66,2025-06-11,452.19,Cərimə,Ödənilib
695,2957,2025-06-27,148.62,Faiz,Qismən Ödənilib
696,1798,2024-11-10,607.14,Əsas borc,Ödənilib
697,2960,2025-10-20,1713.84,Cərimə,Gecikib
698,2037,2024-04-11,389.19,Cərimə,Ödənilib
699,2713,2025-06-12,546.27,Cərimə,Qismən Ödənilib
700,2041,2025-04-05,704.35,Cərimə,Ödənilib
701,1077,2025-07-02,357.39,Əsas borc,Ödənilib
702,393,2024-04-23,908.65,Cərimə,Gecikib
703,1817,2023-07-05,554.49,Cərimə,Gecikib
704,1243,2024-03-22,399.91,Cərimə,Gecikib
705,2340,2024-10-21,1845.69,Cərimə,Qismən Ödənilib
706,429,2025-10-06,1046.13,Faiz,Qismən Ödənilib
707,1153,2025-07-03,744.25,Faiz,Qismən Ödənilib
708,1139,2025-09-21,1997.46,Faiz,Gecikib
709,1595,2025-08-17,1375.09,Faiz,Ödənilib
710,1716,2023-12-30,1627.65,Əsas borc,Ödənilib
711,924,2025-08-19,429.29,Əsas borc,Ödənilib
712,1169,2024-04-13,150.84,Əsas borc,Ödənilib
713,5,2023-06-12,282.23,Əsas borc,Gecikib
714,405,2024-04-22,518.57,Əsas borc,Qismən Ödənilib
715,73,2024-02-22,385.72,Əsas borc,Qismən Ödənilib
716,632,2024-07-24,1702.54,Əsas borc,Ödənilib
717,174,2025-07-15,577.86,Cərimə,Gecikib
718,1944,2025-05-01,699.17,Əsas borc,Qismən Ödənilib
719,1938,2025-03-21,104.99,Əsas borc,Gecikib
720,1134,2024-06-05,648.82,Faiz,Ödənilib
721,2691,2025-08-08,904.88,Əsas borc,Qismən Ödənilib
722,555,2023-11-03,475.47,Faiz,Qismən Ödənilib
723,2898,2024-05-23,676.21,Əsas borc,Gecikib
724,1680,2025-03-23,618.48,Əsas borc,Ödənilib
725,110,2024-03-19,635.46,Cərimə,Qismən Ödənilib
726,714,2025-06-29,57.73,Faiz,Ödənilib
727,1238,2025-07-11,576.69,Faiz,Ödənilib
728,1816,2024-07-20,987.21,Əsas borc,Gecikib
729,517,2025-01-06,168.39,Əsas borc,Gecikib
730,1428,2025-05-27,376.46,Əsas borc,Ödənilib
731,1167,2024-10-29,563.82,Əsas borc,Qismən Ödənilib
732,1308,2025-10-15,705.35,Əsas borc,Ödənilib
733,127,2024-12-08,868.35,Faiz,Qismən Ödənilib
734,1337,2024-02-12,259.16,Faiz,Qismən Ödənilib
735,2970,2025-08-11,751.19,Əsas borc,Qismən Ödənilib
736,2280,2025-10-21,551.15,Əsas borc,Gecikib
737,228,2025-10-16,233.67,Faiz,Qismən Ödənilib
738,2724,2025-07-23,329.12,Əsas borc,Ödənilib
739,1670,2025-03-19,328.03,Faiz,Ödənilib
740,1407,2024-07-04,635.29,Əsas borc,Ödənilib
741,2085,2023-10-23,326.45,Faiz,Qismən Ödənilib
742,1592,2025-08-20,291.15,Faiz,Qismən Ödənilib
743,1871,2025-07-07,292.18,Əsas borc,Ödənilib
744,989,2024-03-23,435.16,Faiz,Ödənilib
745,79,2024-10-05,170.07,Faiz,Ödənilib
746,2816,2025-02-05,1550.69,Əsas borc,Gecikib
747,1933,2025-10-14,629.43,Cərimə,Gecikib
748,2230,2024-07-07,1097.24,Faiz,Gecikib
749,1329,2023-11-01,827.92,Əsas borc,Gecikib
750,2465,2024-05-26,231.7,Cərimə,Gecikib
751,809,2024-09-01,127.02,Faiz,Gecikib
752,827,2025-10-14,1515.11,Faiz,Ödənilib
753,1490,2025-09-21,750.94,Əsas borc,Qismən Ödənilib
754,167,2025-10-14,762.89,Əsas borc,Ödənilib
755,2439,2024-04-29,106.66,Əsas borc,Ödənilib
756,522,2025-05-16,239.49,Cərimə,Gecikib
757,2867,2024-11-27,440.82,Əsas borc,Ödənilib
758,2919,2025-08-16,937.52,Əsas borc,Qismən Ödənilib
759,1415,2023-11-16,269.95,Cərimə,Gecikib
760,1671,2024-11-18,150.86,Cərimə,Qismən Ödənilib
761,2943,2024-09-15,1370.41,Cərimə,Ödənilib
762,2164,2023-12-26,331.21,Faiz,Qismən Ödənilib
763,2109,2024-04-08,199.18,Əsas borc,Qismən Ödənilib
764,2608,2024-05-16,1944.54,Cərimə,Ödənilib
765,2047,2025-07-26,1612.11,Faiz,Ödənilib
766,2173,2025-10-10,1187.57,Əsas borc,Gecikib
767,613,2023-12-08,519.0,Əsas borc,Gecikib
768,2031,2025-04-19,707.78,Cərimə,Qismən Ödənilib
769,1223,2023-05-31,1213.93,Əsas borc,Qismən Ödənilib
770,2529,2025-05-01,88.7,Faiz,Ödənilib
771,1804,2023-07-17,416.23,Faiz,Ödənilib
772,752,2024-11-06,143.8,Cərimə,Gecikib
773,1783,2024-05-07,168.67,Faiz,Ödənilib
774,457,2025-08-20,205.0,Cərimə,Ödənilib
775,1589,2025-03-29,50.37,Faiz,Gecikib
776,2170,2024-05-14,589.59,Faiz,Qismən Ödənilib
777,36,2025-08-20,978.6,Faiz,Qismən Ödənilib
778,990,2025-01-04,1937.04,Cərimə,Qismən Ödənilib
779,2414,2024-05-08,76.7,Əsas borc,Gecikib
780,2171,2025-09-24,1524.92,Əsas borc,Qismən Ödənilib
781,121,2025-06-19,768.79,Faiz,Ödənilib
782,2170,2023-04-27,342.94,Faiz,Ödənilib
783,1279,2025-03-14,1271.6,Əsas borc,Qismən Ödənilib
784,1250,2025-08-06,547.24,Cərimə,Ödənilib
785,252,2025-08-09,514.69,Faiz,Gecikib
786,497,2025-08-31,1411.87,Cərimə,Qismən Ödənilib
787,2313,2024-12-22,130.55,Əsas borc,Qismən Ödənilib
788,476,2025-09-11,406.05,Faiz,Ödənilib
789,633,2025-01-27,1957.08,Faiz,Qismən Ödənilib
790,2666,2023-01-20,801.19,Faiz,Qismən Ödənilib
791,1726,2025-03-21,441.3,Cərimə,Gecikib
792,1615,2023-09-10,490.45,Əsas borc,Qismən Ödənilib
793,712,2023-06-02,520.11,Cərimə,Qismən Ödənilib
794,340,2025-09-24,238.49,Faiz,Ödənilib
795,876,2025-08-24,96.94,Əsas borc,Gecikib
796,694,2025-01-14,203.84,Faiz,Ödənilib
797,754,2025-04-10,64.14,Faiz,Gecikib
798,2039,2025-07-29,904.78,Əsas borc,Qismən Ödənilib
799,540,2025-05-07,849.82,Faiz,Gecikib
800,2114,2025-10-02,345.55,Faiz,Ödənilib
801,943,2025-04-27,594.08,Cərimə,Gecikib
802,2603,2024-09-11,151.6,Əsas borc,Ödənilib
803,816,2023-09-29,322.5,Faiz,Gecikib
804,2141,2025-08-24,693.86,Faiz,Qismən Ödənilib
805,501,2025-07-03,1786.44,Faiz,Gecikib
806,26,2025-06-06,855.99,Əsas borc,Qismən Ödənilib
807,2365,2024-10-14,1144.51,Əsas borc,Ödənilib
808,1405,2025-06-21,847.33,Cərimə,Ödənilib
809,2937,2025-01-16,75.15,Faiz,Qismən Ödənilib
810,298,2025-10-07,481.07,Faiz,Gecikib
811,250,2025-09-23,726.16,Əsas borc,Ödənilib
812,311,2024-09-09,295.28,Faiz,Ödənilib
813,2400,2025-10-12,1377.1,Cərimə,Gecikib
814,755,2025-02-24,438.29,Əsas borc,Qismən Ödənilib
815,2504,2025-10-17,412.35,Əsas borc,Qismən Ödənilib
816,1942,2024-10-15,439.84,Cərimə,Ödənilib
817,40,2025-01-04,613.25,Faiz,Ödənilib
818,884,2025-10-21,272.29,Əsas borc,Ödənilib
819,2994,2025-10-06,172.61,Faiz,Gecikib
820,2372,2025-10-19,630.99,Əsas borc,Qismən Ödənilib
821,73,2023-11-18,141.7,Faiz,Qismən Ödənilib
822,781,2025-08-05,993.66,Faiz,Qismən Ödənilib
823,820,2025-07-17,414.63,Cərimə,Ödənilib
824,638,2024-10-04,600.25,Faiz,Qismən Ödənilib
825,1975,2025-10-02,1637.53,Faiz,Qismən Ödənilib
826,525,2025-10-09,404.95,Cərimə,Gecikib
827,1369,2025-03-22,711.97,Cərimə,Ödənilib
828,1522,2025-06-14,695.19,Faiz,Gecikib
829,437,2024-09-26,583.84,Faiz,Gecikib
830,453,2024-10-27,663.96,Faiz,Gecikib
831,1315,2025-03-17,1195.21,Faiz,Gecikib
832,1330,2025-07-22,385.9,Əsas borc,Ödənilib
833,804,2024-01-25,1798.49,Cərimə,Qismən Ödənilib
834,2599,2024-12-28,1851.89,Əsas borc,Qismən Ödənilib
835,403,2025-10-02,192.31,Faiz,Qismən Ödənilib
836,1614,2025-03-08,256.55,Əsas borc,Gecikib
837,1940,2024-11-22,687.74,Faiz,Qismən Ödənilib
838,2543,2025-08-26,620.6,Cərimə,Qismən Ödənilib
839,258,2023-04-20,170.33,Faiz,Qismən Ödənilib
840,2943,2025-02-08,606.3,Faiz,Qismən Ödənilib
841,552,2024-02-24,496.95,Əsas borc,Qismən Ödənilib
842,2871,2025-08-05,656.96,Əsas borc,Gecikib
843,255,2025-02-12,624.31,Faiz,Qismən Ödənilib
844,1729,2025-01-21,580.26,Faiz,Qismən Ödənilib
845,1435,2024-02-08,223.17,Faiz,Gecikib
846,88,2025-08-20,508.43,Faiz,Qismən Ödənilib
847,724,2025-10-09,330.27,Faiz,Gecikib
848,2974,2025-07-09,101.05,Cərimə,Gecikib
849,2332,2025-07-17,382.8,Əsas borc,Ödənilib
850,2402,2025-03-16,82.5,Faiz,Qismən Ödənilib
851,2924,2025-06-01,662.83,Cərimə,Ödənilib
852,346,2024-11-19,540.01,Cərimə,Ödənilib
853,2823,2024-01-24,900.45,Cərimə,Qismən Ödənilib
854,289,2025-05-24,1912.1,Əsas borc,Gecikib
855,86,2025-04-24,411.74,Əsas borc,Ödənilib
856,2001,2024-12-20,58.64,Əsas borc,Qismən Ödənilib
857,2484,2025-07-01,696.02,Cərimə,Ödənilib
858,1726,2025-08-13,564.29,Faiz,Qismən Ödənilib
859,481,2025-04-05,685.74,Əsas borc,Gecikib
860,2544,2025-09-07,182.39,Faiz,Gecikib
861,1999,2023-05-19,615.36,Cərimə,Gecikib
862,34,2023-11-27,430.83,Cərimə,Qismən Ödənilib
863,2741,2025-08-07,606.21,Cərimə,Qismən Ödənilib
864,183,2025-05-22,347.74,Faiz,Qismən Ödənilib
865,2761,2025-04-03,1430.38,Əsas borc,Ödənilib
866,2347,2025-08-16,310.24,Əsas borc,Ödənilib
867,2757,2025-06-14,246.34,Faiz,Ödənilib
868,1198,2025-02-14,531.22,Əsas borc,Gecikib
869,1139,2025-05-12,1147.53,Cərimə,Ödənilib
870,2062,2023-11-27,274.24,Faiz,Gecikib
871,2431,2025-04-02,696.79,Əsas borc,Qismən Ödənilib
872,1557,2025-01-20,295.84,Cərimə,Qismən Ödənilib
873,950,2024-12-31,469.33,Faiz,Gecikib
874,2028,2025-06-01,559.67,Cərimə,Gecikib
875,113,2023-08-09,1689.89,Faiz,Gecikib
876,1547,2025-09-05,279.09,Faiz,Gecikib
877,821,2025-09-16,948.25,Faiz,Ödənilib
878,1121,2025-05-24,63.24,Əsas borc,Gecikib
879,1802,2023-09-01,1799.64,Əsas borc,Ödənilib
880,2791,2025-07-25,1142.95,Cərimə,Qismən Ödənilib
881,162,2025-10-21,789.5,Cərimə,Qismən Ödənilib
882,1587,2024-03-14,639.03,Faiz,Gecikib
883,789,2025-06-23,597.78,Cərimə,Gecikib
884,1559,2025-08-16,432.88,Əsas borc,Qismən Ödənilib
885,1912,2024-03-08,539.86,Faiz,Qismən Ödənilib
886,118,2025-04-03,397.35,Faiz,Qismən Ödənilib
887,1202,2024-09-11,92.21,Cərimə,Gecikib
888,2028,2025-04-22,195.7,Əsas borc,Qismən Ödənilib
889,2820,2025-04-05,642.3,Əsas borc,Gecikib
890,222,2025-07-22,1173.03,Faiz,Gecikib
891,1727,2025-04-11,300.1,Cərimə,Ödənilib
892,1643,2025-09-30,599.06,Cərimə,Gecikib
893,1994,2025-01-12,858.03,Əsas borc,Qismən Ödənilib
894,1851,2025-09-14,160.44,Faiz,Qismən Ödənilib
895,1869,2025-02-25,111.27,Cərimə,Qismən Ödənilib
896,1497,2025-10-01,1803.33,Faiz,Ödənilib
897,2496,2025-04-01,271.87,Faiz,Gecikib
898,1065,2025-05-01,335.99,Cərimə,Qismən Ödənilib
899,1146,2024-08-28,147.18,Faiz,Qismən Ödənilib
900,1698,2025-08-06,644.53,Cərimə,Ödənilib
901,2367,2023-10-27,390.68,Əsas borc,Qismən Ödənilib
902,2765,2025-07-16,559.87,Əsas borc,Ödənilib
903,142,2025-05-02,1011.88,Faiz,Gecikib
904,1248,2023-11-26,773.23,Faiz,Gecikib
905,1593,2023-10-19,1599.85,Əsas borc,Ödənilib
906,2995,2025-07-24,272.14,Faiz,Ödənilib
907,2172,2025-10-10,1223.42,Faiz,Qismən Ödənilib
908,728,2024-07-09,1050.86,Faiz,Qismən Ödənilib
909,2052,2025-09-19,643.14,Faiz,Gecikib
910,463,2024-05-18,310.12,Cərimə,Qismən Ödənilib
911,897,2025-07-07,632.96,Əsas borc,Gecikib
912,2936,2025-07-31,376.53,Əsas borc,Gecikib
913,37,2023-11-10,482.59,Faiz,Qismən Ödənilib
914,1188,2025-01-10,225.71,Cərimə,Gecikib
915,2452,2025-01-16,629.29,Cərimə,Qismən Ödənilib
916,2651,2025-04-27,952.67,Cərimə,Ödənilib
917,817,2025-01-15,469.28,Faiz,Qismən Ödənilib
918,134,2025-08-28,1090.19,Cərimə,Qismən Ödənilib
919,2,2024-02-28,494.3,Əsas borc,Ödənilib
920,2224,2025-08-17,518.07,Cərimə,Ödənilib
921,26,2024-09-12,819.96,Əsas borc,Ödənilib
922,2293,2024-07-11,595.78,Cərimə,Qismən Ödənilib
923,2947,2025-04-28,288.89,Cərimə,Qismən Ödənilib
924,2383,2025-02-27,433.45,Əsas borc,Ödənilib
925,252,2025-07-10,682.96,Əsas borc,Gecikib
926,1378,2024-07-25,59.74,Əsas borc,Qismən Ödənilib
927,1247,2024-05-26,96.0,Cərimə,Ödənilib
928,1985,2025-07-22,400.67,Faiz,Gecikib
929,1999,2024-01-22,347.79,Cərimə,Gecikib
930,1330,2025-08-07,781.83,Cərimə,Gecikib
931,1896,2025-04-03,225.16,Əsas borc,Qismən Ödənilib
932,505,2025-10-03,1803.25,Cərimə,Qismən Ödənilib
933,2570,2024-11-17,596.72,Əsas borc,Qismən Ödənilib
